,isodate,precip,tmax,tmin,wind,pet,q,qsim
4456,1998/3/15,0.017848278,16.54460357,0.992912001,1.592688909,7.723790338,1.262673715,2.1858941930656272e-30
4457,1998/3/16,0.013150162,17.38506063,-0.222857227,1.526677069,8.155874873,0.703831152,1.0929470965328136e-30
4458,1998/3/17,0.057185265,17.71873585,0.137559489,1.494468322,8.252175488,0.744982664,5.464735482664068e-31
4459,1998/3/18,0.183483037,18.61192979,3.025276733,1.840799398,8.314791528,1.357234941,2.732367741332034e-31
4460,1998/3/19,0.801649618,17.77931974,3.163098725,2.231706653,7.949471272,5.611734062,1.366183870666017e-31
4461,1998/3/20,0.611251554,16.89922242,2.894378269,2.081322146,7.618928229,6.279132792,6.830919353330085e-32
4462,1998/3/21,0.331076069,16.52580279,2.617672292,1.732785326,7.499111647,4.611480276,3.4154596766650426e-32
4463,1998/3/22,3.149771884,16.28576432,3.519900504,1.53401107,7.267239292,43.63258891,1.7077298383325213e-32
4464,1998/3/23,1.989039061,17.35534195,4.188260928,1.871491745,7.607621952,51.00759055,8.538649191662606e-33
4465,1998/3/24,0.456925345,16.63847869,4.722910594,1.61652173,7.209749834,24.38449834,4.269324595831303e-33
4466,1998/3/25,1.000944605,15.26244808,3.135187346,1.280348887,6.89101909,30.85847428,2.1346622979156516e-33
4467,1998/3/26,0.26437562,14.26016188,0.932379938,1.272627053,6.791267473,16.18455718,1.0673311489578258e-33
4468,1998/3/27,0.078029308,14.3547101,-0.702544081,0.907597444,6.995428758,8.626601436,5.336655744789129e-34
4469,1998/3/28,0.723050521,13.74917438,-0.277259254,0.919684195,6.723053376,17.59307974,2.6683278723945645e-34
4470,1998/3/29,1.331244409,14.52306239,2.33496514,0.903278377,6.695505405,31.7732811,1.3341639361972823e-34
4471,1998/3/30,6.343780374,15.01459837,2.412634221,0.782724764,6.878042713,204.3867631,6.670819680986411e-35
4472,1998/3/31,3.394932753,13.22372119,1.302687792,0.934329413,6.319948562,199.4340726,3.3354098404932056e-35
4473,1998/4/1,0.365102476,14.02745504,0.965843816,0.457855964,6.673052487,75.50670039,1.6677049202466028e-35
4474,1998/4/2,1.014593917,15.2526586,1.66859816,0.872758822,7.060350824,76.61713556,8.338524601233014e-36
4475,1998/4/3,4.978683733,15.38359532,4.082775882,1.089863819,6.74778302,267.7582795,4.169262300616507e-36
4476,1998/4/4,0.923605424,16.58218076,4.012862713,1.31173375,7.258001517,122.5619327,2.0846311503082535e-36
4477,1998/4/5,0.926277981,17.02010878,4.492646306,1.336792631,7.359895003,92.46148596,1.0423155751541268e-36
4478,1998/4/6,2.893762542,15.83331951,3.818563118,1.131257988,6.968761909,179.0908294,5.211577875770634e-37
4479,1998/4/7,2.245163683,16.36638514,1.532258868,1.097792909,7.493234922,171.7904259,2.605788937885317e-37
4480,1998/4/8,0.079053225,16.23935394,1.794628304,0.93211618,7.408585567,60.90183618,1.3028944689426585e-37
4481,1998/4/9,2.235849357,18.1897309,3.82622698,1.324581309,7.931570403,134.4094577,6.514472344713292e-38
4482,1998/4/10,1.615290629,17.83050505,5.804530383,1.358381691,7.457121639,118.8557746,3.257236172356646e-38
4483,1998/4/11,0.032132545,18.26794698,5.337809349,1.360162437,7.724046736,42.97544837,1.628618086178323e-38
4484,1998/4/12,0.937902374,18.77181738,5.801670003,1.353382476,7.857868739,59.11037965,8.143090430891615e-39
4485,1998/4/13,1.08132811,19.22531538,6.490622531,1.220761639,7.929455379,62.66309573,4.0715452154458077e-39
4486,1998/4/14,0.236249758,18.31030873,5.228388698,0.959015784,7.74698654,30.67571817,2.0357726077229038e-39
4487,1998/4/15,0.616515494,18.00819563,4.149160897,0.762129857,7.78304731,33.22556113,1.0178863038614519e-39
4488,1998/4/16,4.431561126,16.25632787,3.294365227,0.090661337,7.183132601,169.3111504,5.0894315193072596e-40
4489,1998/4/17,4.556360578,13.67784084,3.034641743,0.131806519,6.170519997,256.3565528,2.5447157596536298e-40
4490,1998/4/18,4.189557791,12.57577067,3.359876705,0.49673762,5.653414835,310.0191341,1.2723578798268149e-40
4491,1998/4/19,0.952213158,14.44975446,3.210101007,0.669492344,6.448610884,149.781059,6.361789399134074e-41
4492,1998/4/20,2.560638941,15.82536649,4.136001562,0.648017987,6.856695009,212.672321,3.180894699567037e-41
4493,1998/4/21,1.898167923,15.17508004,6.120229306,1.197548081,6.176205106,185.4238451,1.5904473497835186e-41
4494,1998/4/22,3.229247605,17.27719143,5.009705074,1.53790901,7.310083248,267.1867869,7.952236748917593e-42
4495,1998/4/23,0.964584361,18.38340754,5.853957772,1.450370273,7.632450055,143.8666687,3.9761183744587965e-42
4496,1998/4/24,0.043649769,18.77346953,6.159054312,0.992468949,7.743026421,61.14184431,1.9880591872293983e-42
4497,1998/4/25,2.12e-05,19.29268475,6.751627045,1.095391139,7.858019326,35.0000019,9.940295936146991e-43
4498,1998/4/26,0.03265116,20.58446565,7.435401812,1.136239915,8.299645835,23.67050357,4.970147968073496e-43
4499,1998/4/27,0.11006317,21.45144789,8.968693748,1.326914675,8.387243877,18.59806377,2.485073984036748e-43
4500,1998/4/28,1.324118171,21.31217808,9.412083808,1.315011846,8.222528274,52.31370676,1.242536992018374e-43
4501,1998/4/29,2.954281378,21.31924421,9.801380474,1.490242629,8.133471206,118.517,6.21268496009187e-44
4502,1998/4/30,3.951497371,20.84325834,8.325410906,1.404399121,8.226854442,197.0383946,3.106342480045935e-44
4503,1998/5/1,2.624844247,21.06233593,8.305674434,1.376134695,8.326228903,177.7198123,1.5531712400229674e-44
4504,1998/5/2,2.034076994,22.27256819,9.000043376,1.213438177,8.737430515,153.3778591,7.765856200114837e-45
4505,1998/5/3,2.154323035,22.50318566,9.388086017,0.982005919,8.761384199,154.9644099,3.8829281000574185e-45
4506,1998/5/4,7.074521458,22.65654148,9.770713143,1.46975951,8.749059193,453.9838472,1.9414640500287093e-45
4507,1998/5/5,3.354715527,21.36020739,9.819741144,1.324153098,8.123913011,344.6693045,9.707320250143546e-46
4508,1998/5/6,2.44796879,22.30636305,10.31299198,1.404403704,8.456164471,274.2858227,4.853660125071773e-46
4509,1998/5/7,0.902356468,23.06686578,10.63648874,1.619981325,8.741414523,154.8073586,2.4268300625358866e-46
4510,1998/5/8,0.844696886,22.64654922,11.61710323,1.966344048,8.296713484,114.7271349,1.2134150312679433e-46
4511,1998/5/9,0.309660678,22.44447123,10.33727168,1.967644236,8.50423389,67.20928657,6.067075156339716e-47
4512,1998/5/10,1.738559887,22.91743323,11.04696374,1.64412347,8.56233085,111.802796,3.033537578169858e-47
4513,1998/5/11,1.562825588,22.99346492,11.49011748,2.053086967,8.487894654,107.4543646,1.516768789084929e-47
4514,1998/5/12,9.768485853,21.93085831,9.616955529,1.666381587,8.410166249,599.787793,3.926056195512798e-06
4515,1998/5/13,2.686158418,20.79935712,9.011904959,1.770893425,8.012045514,343.2408798,1.9630224238644795e-06
4516,1998/5/14,1.349261361,23.81605608,10.24291597,1.812729885,9.15181097,207.053148,9.815112119322398e-07
4517,1998/5/15,2.706890708,22.32807432,9.782969064,1.747081796,8.548664517,254.7545264,4.907556059661199e-07
4518,1998/5/16,1.24314237,22.98242458,10.22765874,1.302359604,8.755978455,164.6961148,2.4537780298305994e-07
4519,1998/5/17,13.36278185,23.77812175,11.33811752,1.105288227,8.88307871,1109.262245,0.004966803793095882
4520,1998/5/18,4.546530117,22.24194252,11.88466324,1.323700094,7.988702193,727.1227415,0.0024806485979007053
4521,1998/5/19,2.987249508,20.53785821,12.27484542,1.638590266,6.998173269,524.1168656,0.0012403242989503527
4522,1998/5/20,3.129470752,21.08703887,13.21527417,1.761492357,6.976431235,490.8562615,0.0006201621494751763
4523,1998/5/21,0.817540412,21.94066007,13.16117043,1.18517358,7.449055077,254.7339347,0.00031008107473758816
4524,1998/5/22,1.110157213,22.62041129,13.38307026,1.383257837,7.735295619,207.479305,0.00015504053736879408
4525,1998/5/23,3.047931075,21.80481056,12.30321932,1.061452056,7.634611276,322.54626,7.752026868439704e-05
4526,1998/5/24,7.315748033,20.49945173,9.232478977,0.392663698,7.788880371,724.9556463,3.876013434219852e-05
4527,1998/5/25,1.590869215,19.64204069,10.25581426,0.943957236,7.124622023,346.3184134,1.938006717109926e-05
4528,1998/5/26,4.848436289,19.73786935,11.18301883,1.092497874,6.905580618,560.4568743,9.69003358554963e-06
4529,1998/5/27,5.357240018,20.7956959,12.0461565,1.04291112,7.182910209,691.2088794,4.845016792774815e-06
4530,1998/5/28,1.722297214,20.23010478,11.70295087,1.059307363,6.994523676,381.2537908,2.4225083963874075e-06
4531,1998/5/29,2.913017606,21.94516629,12.49450193,1.202508495,7.634349792,417.2537351,1.2112541981937038e-06
4532,1998/5/30,5.617607975,21.4372006,12.5999454,1.269929712,7.337652153,678.5233863,6.056270990968519e-07
4533,1998/5/31,5.565455633,22.28165565,12.349953,1.709900697,7.842710022,776.451924,3.0281354954842594e-07
4534,1998/6/1,1.79533757,23.26290506,11.84594111,1.586581276,8.463277751,423.466731,1.5140677477421297e-07
4535,1998/6/2,3.55881629,23.97089772,12.92850688,1.268194748,8.531531752,501.860436,7.570338738710649e-08
4536,1998/6/3,1.746886003,22.56481173,12.90180458,1.03533347,7.820922188,331.3196675,3.785169369355324e-08
4537,1998/6/4,2.957376317,23.16503168,13.42313121,0.928747933,7.974489327,379.7883015,1.892584684677662e-08
4538,1998/6/5,2.293733262,22.75778384,13.58817864,0.914401047,7.70866908,320.0655332,9.46292342338831e-09
4539,1998/6/6,4.54818256,21.90924702,13.01132603,1.002598762,7.441219908,487.2619984,4.731461711694155e-09
4540,1998/6/7,2.328038206,21.00551943,12.86226977,1.13504548,7.01062214,346.116333,2.3657308558470777e-09
4541,1998/6/8,0.948015086,21.6144571,12.91351514,1.200127931,7.313792282,200.3277519,1.1828654279235388e-09
4542,1998/6/9,1.365125919,21.35393568,12.86754409,1.10880762,7.189797086,185.0206542,5.914327139617694e-10
4543,1998/6/10,1.004372707,22.20332771,13.81180879,1.454665258,7.331500797,141.6712103,2.957163569808847e-10
4544,1998/6/11,3.149647042,22.97033604,14.36873208,1.708053846,7.558286076,260.6834549,1.4785817849044235e-10
4545,1998/6/12,3.000288972,24.80015305,14.36145,1.827474481,8.532667331,280.8344398,7.392908924522118e-11
4546,1998/6/13,3.96169714,24.7452157,14.76065674,1.893542464,8.381751159,360.1042952,3.696454462261059e-11
4547,1998/6/14,2.555454267,25.26721416,15.16986526,1.945624861,8.531845603,288.621389,1.8482272311305294e-11
4548,1998/6/15,3.878281936,25.61116494,15.75304376,1.685822702,8.531417654,370.460806,9.241136155652647e-12
4549,1998/6/16,5.787745392,24.19598395,15.85498357,1.307217803,7.712307203,560.8729615,4.6205680778263236e-12
4550,1998/6/17,8.975300138,24.27196884,15.46697229,1.103160617,7.889951579,1004.694152,0.0012995515201982733
4551,1998/6/18,10.79736093,22.45942632,15.4071376,1.025931551,6.88459677,1553.78517,0.00957052922895257
4552,1998/6/19,3.506441558,22.20396456,14.49486719,1.158686509,7.082626635,896.7348377,0.0047750935792750405
4553,1998/6/20,4.121497705,21.69713507,14.64343294,0.984777044,6.74039517,844.7061841,0.0023875467896375202
4554,1998/6/21,9.625767838,22.38270973,15.46656512,1.306330518,6.813467744,1622.346128,0.016866675825673343
4555,1998/6/22,6.478688979,21.6646087,15.23866635,1.111582678,6.482231177,1458.272533,0.008389665498372235
4556,1998/6/23,6.527342644,22.49772927,14.99047388,1.193788689,7.062204477,1501.530697,0.0041948327491861176
4557,1998/6/24,2.617411963,21.76895972,15.09570827,0.924101817,6.600935809,897.4243821,0.0020974163745930588
4558,1998/6/25,14.44564286,20.76761078,13.98455267,0.642847392,6.460451425,2793.34715,0.061227594086400515
4559,1998/6/26,14.38189803,21.36008999,14.29132639,0.418176691,6.678888478,3820.287524,0.14902569147321262
4560,1998/6/27,17.09731533,20.51058439,15.0312948,0.705503565,5.870794655,5493.183771,0.3303403042504573
4561,1998/6/28,11.93199508,21.44319018,15.09205961,0.548986884,6.40851072,5096.170674,0.34775759228217046
4562,1998/6/29,7.015581217,21.97765005,15.12680503,0.726526086,6.708044486,3642.132022,0.18267915865308262
4563,1998/6/30,8.682621287,21.59178465,14.70654588,0.5779946,6.650037558,3693.771853,0.17044230449466752
4564,1998/7/1,3.340367712,22.40102426,14.52102288,0.649051584,7.175730338,2150.801917,0.08367292161792256
4565,1998/7/2,15.7581426,22.94605939,15.16545325,1.367649677,7.24713312,4897.198184,0.3725957418106016
4566,1998/7/3,19.64088068,20.97478116,15.02801447,1.261145916,6.154461984,7408.011398,0.8100219026107833
4567,1998/7/4,18.95420792,20.12420391,14.65656927,1.403471302,5.800602172,9095.426777,1.1660943569864752
4568,1998/7/5,10.56642737,19.38310737,14.73923313,1.268369559,5.295845425,6659.959711,0.93242011773781
4569,1998/7/6,6.747289483,19.83347232,14.85518397,1.329886631,5.527851528,4667.898364,0.5447423470147191
4570,1998/7/7,6.616730466,21.2425596,15.00675408,1.283425054,6.324295695,3932.760194,0.29121538026554566
4571,1998/7/8,11.69709609,21.79981375,14.84872048,1.257027204,6.714523308,5121.52626,0.5257908300124673
4572,1998/7/9,21.74069744,19.63092259,13.94963486,1.318803204,5.8128287,9354.818544,1.5340669669913987
4573,1998/7/10,23.8103364,18.14258223,13.72196991,1.146959575,5.000593791,13848.91574,2.4866952901989627
4574,1998/7/11,13.54060907,18.67590722,12.97798412,1.334079491,5.659906119,9837.522068,2.0237766194484452
4575,1998/7/12,0.535289553,21.20853697,13.57976703,1.261269049,6.854791026,3622.712393,0.9645420299581966
4576,1998/7/13,0.384749676,22.77120949,14.77674444,1.621581461,7.29290276,2043.537537,0.4822710149790983
4577,1998/7/14,6.438621455,22.34925537,15.16881655,1.61084847,6.909473623,2701.869344,0.24113550748954915
4578,1998/7/15,10.99626737,21.64815234,15.16341457,1.003943293,6.503456103,3673.670065,0.5882535335255917
4579,1998/7/16,22.02624274,19.83729668,13.79904648,0.829053555,6.001076405,7524.404228,4.211983531594243
4580,1998/7/17,2.763344273,22.10185109,14.27905873,1.002867535,7.102172747,3004.427877,0.7855757202677446
4581,1998/7/18,3.854454525,23.1781593,15.07558226,1.571847116,7.417109315,2241.722318,0.3927878601338723
4582,1998/7/19,3.847680464,23.29907245,15.17131944,1.746300753,7.451473185,1829.449274,0.19639393006693615
4583,1998/7/20,2.417947469,23.68284747,15.71555594,1.59490878,7.471113461,1254.074433,0.09819696503346807
4584,1998/7/21,4.401415295,24.15288089,15.9698158,1.444332188,7.645955652,1332.391997,0.049098482516734036
4585,1998/7/22,5.757689266,23.03998098,15.69744175,1.061109046,7.111350641,1469.605874,0.024549241258367018
4586,1998/7/23,7.028184286,21.18734743,15.48207867,1.063622715,6.095254822,1688.483637,0.10307435771672092
4587,1998/7/24,9.344773593,21.03663023,15.28829401,1.03713358,6.090198248,2245.589935,0.36635238050857305
4588,1998/7/25,14.08404563,20.60366549,14.92801083,1.070413068,5.986012874,3667.609134,0.9832761592389604
4589,1998/7/26,18.55875636,20.39528394,14.20533971,0.780563271,6.170787355,5998.218999,1.7795791851915685
4590,1998/7/27,4.147192731,22.2959466,14.43521694,0.947832426,7.166492618,2857.961218,0.8184979434799381
4591,1998/7/28,5.399374991,23.31887372,14.78357564,0.944061072,7.610942948,2430.716273,0.40924897173996905
4592,1998/7/29,4.784835027,23.22830664,15.17217967,0.8547327,7.425850678,2003.248027,0.20462448586998452
4593,1998/7/30,6.135274998,22.63938044,14.98937501,0.712734582,7.162524811,2041.463459,0.10231224293499226
4594,1998/7/31,5.055886988,22.37404102,15.3256041,0.843943532,6.883524068,1730.478776,0.05115612146749613
4595,1998/8/1,11.82822227,21.17246624,14.0527664,1.040981948,6.686427382,3033.168016,0.5728170043432964
4596,1998/8/2,6.463720924,20.50639918,14.48280724,1.062292614,6.131374376,2298.762598,0.2940232672714761
4597,1998/8/3,4.352187537,20.54439763,13.80561232,0.973518138,6.428217532,1695.582892,0.14498132664781016
4598,1998/8/4,13.05107387,20.02707527,14.5675976,0.775588944,5.807852563,3457.295288,0.8599883150080017
4599,1998/8/5,2.691622548,21.60254673,14.19138897,0.581060498,6.884427151,1639.707171,0.3871849897923476
4600,1998/8/6,3.051775856,23.33661381,14.66176363,0.876534379,7.68057783,1269.459557,0.1935924948961738
4601,1998/8/7,12.1135226,22.42617466,15.51496043,0.824783901,6.852309604,2900.183326,0.6526658013813934
4602,1998/8/8,10.05557779,21.74225667,14.2253219,0.619161129,6.956720548,3039.665773,0.63741599293983
4603,1998/8/9,4.160572007,21.73708558,14.42665577,0.555407862,6.881550093,1839.052432,0.30000676414454147
4604,1998/8/10,4.994043664,21.47302069,14.59236979,0.858210792,6.669286574,1690.614178,0.15000338207227074
4605,1998/8/11,4.120541624,21.35701052,14.90229879,1.234638799,6.479260855,1404.179568,0.07500169103613537
4606,1998/8/12,10.96241642,21.66641849,15.14329646,1.271774491,6.565697409,2648.263587,0.5016311885404228
4607,1998/8/13,6.675057048,20.79046998,14.51889603,1.104564881,6.306723682,2161.963926,0.2664960534045762
4608,1998/8/14,3.946199622,21.08355452,14.45447495,0.717159184,6.507278096,1511.224501,0.1310567157081251
4609,1998/8/15,5.579182249,21.48517776,13.46552011,0.805922105,7.10088435,1627.23791,0.06552835785406255
4610,1998/8/16,10.91463193,22.26766733,13.4708117,0.75019773,7.522918137,2699.225007,0.38987744521828793
4611,1998/8/17,7.365171629,22.53036549,13.89678872,0.841427126,7.527645388,2301.698508,0.17613850939180045
4612,1998/8/18,6.911684314,22.71378671,14.29716826,0.982386053,7.495669275,2133.526,0.08806925469590023
4613,1998/8/19,2.437812901,21.73187191,13.21041179,0.489816021,7.330287782,1189.536827,0.04403462734795011
4614,1998/8/20,5.879603923,22.40258633,13.47984268,0.464234507,7.603983117,1506.738257,0.022017313673975056
4615,1998/8/21,5.8457021,21.50745831,14.04801765,0.623927661,6.923652442,1507.165556,0.011008656836987528
4616,1998/8/22,0.89786971,22.56725004,14.11469796,0.870409676,7.489998374,671.0655758,0.005504328418493764
4617,1998/8/23,10.31431362,22.75756866,14.42378206,0.883682943,7.491802686,1901.065504,0.2697209279128198
4618,1998/8/24,11.23180098,21.46376104,14.47060519,1.062574932,6.748175048,2537.596184,0.5566953424579236
4619,1998/8/25,5.737137359,21.50367954,14.49476303,0.942189569,6.764829068,1821.821194,0.25729819116094416
4620,1998/8/26,6.864154147,21.2865508,14.93825757,0.957586618,6.461396095,1903.890118,0.16873499714337967
4621,1998/8/27,15.11011927,21.47760581,14.97547071,1.078652958,6.56299761,3818.918833,0.9358460680780135
4622,1998/8/28,12.55199762,20.48707334,14.57573857,0.894879064,6.139831019,4165.248036,1.110005351647109
4623,1998/8/29,8.100235748,20.09284384,13.8128488,0.447331522,6.2276813,3352.043809,0.7279787164561099
4624,1998/8/30,7.139190327,19.09047975,12.94150037,0.15200474,5.999101003,2944.573833,0.48152210433785475
4625,1998/8/31,1.182933347,18.32139551,12.90953323,0.258931593,5.56406419,1338.091056,0.23343398107484803
4626,1998/9/1,4.663558365,19.2157918,13.20716028,0.696451934,5.970293781,1631.481994,0.11671699053742401
4627,1998/9/2,8.058741493,19.09659934,13.29473224,0.819621,5.866829272,2319.963473,0.2963599602422312
4628,1998/9/3,7.033118416,18.74040034,12.98460121,0.914408978,5.789100912,2273.655239,0.272502937219961
4629,1998/9/4,10.32286991,19.86359289,11.0719912,0.936817457,7.074375563,3107.252339,0.49026451330834864
4630,1998/9/5,14.09946354,19.17433558,9.751417828,0.287794092,7.106345989,4467.468184,1.0213405208169903
4631,1998/9/6,0.416093032,20.32295095,10.1394341,0.121425453,7.567393168,1447.544511,0.4653296508014819
4632,1998/9/7,5.137811966,20.0099816,10.50809089,0.225779353,7.319696127,1737.430011,0.23266482540074096
4633,1998/9/8,9.139727349,20.12856004,10.90506362,0.336853978,7.271697645,2496.658342,0.3240847133215038
4634,1998/9/9,6.460673903,21.50232166,11.47005002,0.685399703,7.808580958,2108.371501,0.1504898052422832
4635,1998/9/10,0.290843148,22.76646586,11.59628751,0.543006864,8.411062942,802.613919,0.0752449026211416
4636,1998/9/11,0.20555187,22.64453904,11.94560502,0.721159596,8.262905905,458.1760888,0.0376224513105708
4637,1998/9/12,0.408277027,22.36034284,11.46920858,0.496477495,8.2509053,326.0840082,0.0188112256552854
4638,1998/9/13,0.346157692,22.58567078,11.39172116,0.567431903,8.387190273,224.8012681,0.0094056128276427
4639,1998/9/14,5.125579059,23.15091799,12.09664241,0.656252259,8.491499012,609.8001568,0.00470280641382135
4640,1998/9/15,9.455642893,21.08806831,12.92028526,0.76551335,7.175414747,1206.296129,0.20146811297378894
4641,1998/9/16,1.538123925,21.35986555,13.05344264,0.592856481,7.282188558,518.017947,0.09204030709652376
4642,1998/9/17,0.839703414,22.73600745,13.10924096,0.616382107,8.004423787,296.993513,0.04602015354826188
4643,1998/9/18,3.642428498,22.85132792,12.90843907,0.494050264,8.129611765,482.9685448,0.02301007677413094
4644,1998/9/19,5.849454851,21.81888339,12.20255101,0.078825408,7.804636669,732.5899989,0.01150503838706547
4645,1998/9/20,4.038006182,21.58012256,12.14565086,0.78009353,7.702020147,631.5152592,0.005752519193532735
4646,1998/9/21,2.541339304,22.23152733,13.21212996,1.383537642,7.721692846,461.6246647,0.0028762595967663676
4647,1998/9/22,1.005574678,22.27926024,13.31794332,1.206089525,7.717839176,265.6023337,0.0014381297983831838
4648,1998/9/23,2.347023074,22.0683234,13.46106829,1.159626433,7.560974142,313.4273034,0.0007190648991915919
4649,1998/9/24,2.813849602,23.10922919,13.72559272,0.724568255,8.044141721,342.8774367,0.00035953244959579595
4650,1998/9/25,2.457412397,21.91572001,13.21128512,0.400640772,7.569262802,309.7980601,0.00017976622479789797
4651,1998/9/26,3.686731251,20.10839759,11.48173401,0.354949386,7.162704856,396.2364678,8.988311239894899e-05
4652,1998/9/27,0.087953344,18.27795777,9.182491656,0.028853807,6.906730713,137.232492,4.4941556199474494e-05
4653,1998/9/28,0.0,21.10031714,7.715683675,0.362523627,8.56354327,71.413313,2.2470778099737247e-05
4654,1998/9/29,0.0,22.10656412,7.967585595,0.57898209,8.978712778,44.96555965,1.1235389049868623e-05
4655,1998/9/30,0.0,21.2864145,8.541678558,0.461481719,8.49757312,29.1673926,5.617694524934312e-06
4656,1998/10/1,1.918502864,21.5928461,9.01564758,0.596139043,8.547241167,98.10069145,2.808847262467156e-06
4657,1998/10/2,1.647060938,20.06951293,8.615709727,0.369244112,7.92431511,98.85790885,1.404423631233578e-06
4658,1998/10/3,0.699662552,19.93970995,8.682224241,0.592077533,7.852998854,59.93428254,7.02211815616789e-07
4659,1998/10/4,0.130603833,20.07531624,7.802708761,0.769763618,8.109222547,28.60502302,3.511059078083945e-07
4660,1998/10/5,0.105499069,20.35561207,8.199724174,0.316335875,8.161492753,18.25603584,1.7555295390419724e-07
4661,1998/10/6,0.014404942,19.66719581,10.30837724,0.590122449,7.324065542,10.5899231,8.777647695209862e-08
4662,1998/10/7,0.035670333,19.83377088,10.44251659,0.603946123,7.374739074,7.362452828,4.388823847604931e-08
4663,1998/10/8,0.624546543,20.56035895,10.5196416,0.480131108,7.723066028,17.53637878,2.1944119238024655e-08
4664,1998/10/9,0.841105587,19.86656555,9.156996758,0.698338725,7.734719011,23.34802798,1.0972059619012328e-08
4665,1998/10/10,0.283335483,20.20604156,9.468859821,0.879273826,7.827348285,12.9727969,5.486029809506164e-09
4666,1998/10/11,0.4815571,21.02024256,10.13682846,1.203345181,8.064147063,14.02041636,2.743014904753082e-09
4667,1998/10/12,0.348672146,20.10516525,10.15927996,0.695503298,7.610378511,11.10907184,1.371507452376541e-09
4668,1998/10/13,1.732658746,18.20661054,9.866713785,0.27611524,6.7410227,36.2744777,6.857537261882705e-10
4669,1998/10/14,3.645480076,17.87914956,8.690232091,0.560931426,6.912744883,103.4989902,3.4287686309413524e-10
4670,1998/10/15,0.265996044,18.00791559,8.601836924,1.014384535,7.002575993,35.05896941,1.7143843154706762e-10
4671,1998/10/16,0.24114591,19.5700257,9.639769108,1.059392468,7.500124536,21.0803117,8.571921577353381e-11
4672,1998/10/17,8.642861154,19.97977923,10.23396125,1.002061813,7.549619592,346.9066453,0.020419315161993072
4673,1998/10/18,22.96565784,17.48385742,10.8357894,1.019185953,6.059437791,2244.01304,0.34358806730137365
4674,1998/10/19,13.39678804,14.9568473,9.395818729,0.338733182,5.200992791,2647.497756,0.463357000726745
4675,1998/10/20,4.237769824,13.33849045,8.463085842,0.343021475,4.665285999,1498.928902,0.22637463948902442
4676,1998/10/21,0.793177742,13.92567477,5.494383057,0.505828353,5.883897008,687.6849848,0.11318731974451221
4677,1998/10/22,0.357954267,14.5230302,5.616733439,0.436828772,6.129955681,398.9461169,0.056593659872256105
4678,1998/10/23,0.0,15.56036223,5.696413979,0.603240501,6.58410392,227.7833566,0.028296829936128053
4679,1998/10/24,0.032667669,16.6715836,4.961862145,0.682962084,7.225307363,148.4318392,0.014148414968064026
4680,1998/10/25,0.05464492,16.79479489,5.492792155,0.58181706,7.183548041,100.0267731,0.007074207484032013
4681,1998/10/26,0.241366612,16.80662768,6.614716673,0.678606741,6.959114487,82.4227293,0.0035371037420160066
4682,1998/10/27,0.072481689,16.5024927,6.265068173,0.897369234,6.901184628,50.46278244,0.0017685518710080033
4683,1998/10/28,0.004666355,16.95238563,4.711354762,1.178125253,7.407701941,30.0065724,0.0008842759355040016
4684,1998/10/29,0.012108594,16.30125314,4.443959863,0.926999959,7.177627937,19.71708318,0.0004421379677520008
4685,1998/10/30,1.741989911,16.48781491,5.343666711,0.891452361,7.096417629,98.79063895,0.0002210689838760004
4686,1998/10/31,2.332932709,15.30907053,6.656851992,0.544380505,6.270867674,146.3768875,0.0001105344919380002
4687,1998/11/1,3.680571166,14.56435559,2.222760037,0.697893902,6.819293271,247.0130878,5.52672459690001e-05
4688,1998/11/2,4.270764039,11.12080947,0.491388551,0.392381587,5.706463598,339.4123242,2.763362298450005e-05
4689,1998/11/3,1.11032579,8.891107245,-0.561581653,0.346904172,5.009783506,172.7144228,1.3816811492250026e-05
4690,1998/11/4,0.007901602,10.61229792,-0.676880538,0.307293308,5.677927567,68.39819588,6.908405746125013e-06
4691,1998/11/5,0.000794661,12.23434627,0.021895012,0.289036693,6.209716121,39.51269389,3.4542028730625064e-06
4692,1998/11/6,0.3760135,12.46290328,0.229006591,0.373161043,6.274926243,43.87519547,1.7271014365312532e-06
4693,1998/11/7,0.009889911,12.13445617,-0.303870122,0.491306667,6.217403454,21.35226355,8.635507182656266e-07
4694,1998/11/8,0.011164034,12.29369931,-0.264171093,0.427163673,6.276523936,13.21143963,4.317753591328133e-07
4695,1998/11/9,0.001025199,13.01841808,0.601574618,0.448741676,6.452750785,8.358418888,2.1588767956640665e-07
4696,1998/11/10,0.070269381,12.508252,0.669760962,0.59137153,6.247126462,7.57727967,1.0794383978320333e-07
4697,1998/11/11,0.456284344,10.45976157,-2.126758683,0.621738333,5.804427524,17.04842705,5.397191989160166e-08
4698,1998/11/12,0.056853277,10.17383069,-2.431592907,0.439576975,5.733379234,7.147618299,2.698595994580083e-08
4699,1998/11/13,0.0,11.86902925,-1.506660284,0.448588654,6.265897743,3.364092467,1.3492979972900416e-08
4700,1998/11/14,0.0,12.35382766,-0.806203068,0.613434574,6.378380797,2.060411035,6.746489986450208e-09
4701,1998/11/15,0.0,13.63675489,-0.042913059,0.712644121,6.788396023,1.331753818,3.373244993225104e-09
4702,1998/11/16,0.0,14.88450867,1.003835601,0.729210286,7.160219964,0.866316291,1.686622496612552e-09
4703,1998/11/17,0.064301033,15.21244432,2.343689512,0.723316132,7.120726933,1.506952567,8.43311248306276e-10
