,time,pet,prec,prob,pn,ps,evap,perc,pr,q9,q1,rout,exch,aexch1,aexch2,qr,qd,qsim,qobs
1929,1995/4/13,0.9,0.2,245.3051287,0,0,0.862953689,0.832185359,0.832185359,1.813743199,0.308480567,48.98085452,0.757829875,0.757829875,0.757829875,3.562724452,1.066310442,4.629034894,4.68
1930,1995/4/14,1.1,0,243.4648048,0,0,1.03909201,0.801231891,0.801231891,0.736737131,0.107411746,47.4524663,0.706513125,0.706513125,0.706513125,2.971638483,0.813924871,3.785563354,4.464
1931,1995/4/15,1.5,0,241.2865904,0,0,1.412412081,0.765802292,0.765802292,0.707110498,0.079710603,46.22698675,0.63231538,0.63231538,0.63231538,2.564905426,0.712025984,3.276931409,4.104
1932,1995/4/16,2.1,0,238.5933764,0,0,1.969460162,0.723753879,0.723753879,0.672608775,0.076075153,45.20991097,0.576982355,0.576982355,0.576982355,2.266666911,0.653057507,2.919724418,3.024
1933,1995/4/17,2.3,0.5,236.2242045,0,0,2.180849761,0.688322113,0.688322113,0.637379432,0.072093609,44.34339572,0.53375968,0.53375968,0.53375968,2.037654362,0.605853289,2.643507651,2.364
1934,1995/4/18,2.5,13.4,240.3145265,10.9,4.840726579,2.5,0.75040459,6.809678011,3.038029067,0.203613442,45.52477728,0.498803278,0.498803278,0.498803278,2.355450785,0.702416719,3.057867504,2.364
1935,1995/4/19,1.5,10.2,243.2370309,8.7,3.719970728,1.5,0.797466329,5.777495601,5.720896216,0.586114951,48.44757556,0.546884213,0.546884213,0.546884213,3.34498215,1.132999164,4.477981313,3.432
1936,1995/4/20,2,0.6,241.155451,0,0,1.91786968,0.763710277,0.763710277,3.218806311,0.479871266,48.84168983,0.679954971,0.679954971,0.679954971,3.504647011,1.159826238,4.664473248,3.432
1937,1995/4/21,1.5,12.2,244.8431577,10.7,4.512032822,1.5,0.824326057,7.012293235,3.156145647,0.272660734,49.08890395,0.699512319,0.699512319,0.699512319,3.60844384,0.972173054,4.580616893,3.024
1938,1995/4/22,2.2,0,241.9910514,0,0,2.074986809,0.77711951,0.77711951,3.847555298,0.490670646,49.74854358,0.711983053,0.711983053,0.711983053,3.899898726,1.202653699,5.102552425,3.432
1939,1995/4/23,1.6,9.6,244.5358367,8,3.363916241,1.6,0.819130993,5.455214752,2.547716449,0.253934902,49.32987429,0.746035135,0.746035135,0.746035135,3.712420876,0.999970037,4.712390913,3.24
1940,1995/4/24,2,8.2,246.2316679,6.2,2.543961615,2,0.848130387,4.504168773,4.533936206,0.46947168,50.38546303,0.724290874,0.724290874,0.724290874,4.202638343,1.193762554,5.396400897,3.888
1941,1995/4/25,1.6,30.1,256.062938,28.5,10.86430159,1.6,1.033031469,18.66872988,9.650150134,0.772544942,54.22729208,0.780003177,0.780003177,0.780003177,6.588324261,1.552548119,8.14087238,6.168
1942,1995/4/26,1.5,10.2,258.0544485,8.7,3.065685752,1.5,1.07417523,6.708489479,12.07638214,1.437286913,57.53600975,1.008766602,1.008766602,1.008766602,9.77643106,2.446053515,12.22248458,9.696
1943,1995/4/27,2,0.9,255.9654455,0,0,1.957952503,1.031050511,1.031050511,3.794492149,0.687291562,55.19088973,1.241129421,1.241129421,1.241129421,7.380741598,1.928420983,9.309162581,8.736
1944,1995/4/28,2,10.9,258.0306296,8.9,3.13885954,2,1.073675438,6.834815898,3.221005049,0.297458334,53.46204794,1.072911417,1.072911417,1.072911417,6.022758253,1.370369751,7.393128004,7.224
1945,1995/4/29,2.2,0,254.9064911,0,0,2.114407958,1.009730566,1.009730566,3.849851051,0.4871706,52.73807293,0.959815041,0.959815041,0.959815041,5.533641098,1.446985641,6.980626739,6.504
1946,1995/4/30,2.6,16.2,258.6306575,13.6,4.810489641,2.6,1.086323252,9.875833611,4.411742438,0.364285807,52.61213072,0.915088043,0.915088043,0.915088043,5.452772696,1.27937385,6.732146545,5.184
1947,1995/5/1,2,2.9,257.8720998,0.9,0.311796105,2,1.070353793,1.658557687,5.641615752,0.702646115,53.27139171,0.907462317,0.907462317,0.907462317,5.889817079,1.610108432,7.49992551,5.688
1948,1995/5/2,2.2,1.4,256.0695507,0,0,2.169383192,1.033165944,1.033165944,1.245610473,0.249044951,50.96637522,0.947888235,0.947888235,0.947888235,4.498515194,1.196933186,5.69544838,4.944
1949,1995/5/3,2.2,1.1,254.0221062,0,0,2.155245043,0.992199461,0.992199461,0.913663524,0.109793422,49.08513408,0.811934692,0.811934692,0.811934692,3.606839356,0.921728114,4.52856747,4.464
1950,1995/5/4,2.6,0.2,250.797645,0,0,2.494110516,0.930350679,0.930350679,0.868543124,0.098345562,47.63015153,0.711791699,0.711791699,0.711791699,3.035317372,0.81013726,3.845454633,4.104
1951,1995/5/5,2.9,0,247.1744869,0,0,2.758550337,0.864607718,0.864607718,0.811340637,0.092321496,46.44790879,0.640641184,0.640641184,0.640641184,2.634224559,0.732962679,3.367187238,3.888
1952,1995/5/6,3.1,7.5,248.0521599,4.4,1.757850732,3.1,0.880177761,3.522327029,1.82820812,0.145572929,46.28108417,0.586691185,0.586691185,0.586691185,2.581723932,0.732264113,3.313988045,2.904
1953,1995/5/7,2.4,6.3,248.7038146,3.9,1.543538715,2.4,0.891883954,3.248345239,3.061844419,0.314873152,47.08009746,0.579349074,0.579349074,0.579349074,2.842180194,0.894222226,3.73640242,2.64
1954,1995/5/8,2.1,4.4,248.7182585,2.3,0.906588649,2.1,0.892144836,2.285556187,2.543114025,0.306932855,47.31507766,0.615118401,0.615118401,0.615118401,2.923252232,0.922051256,3.845303488,2.64
1955,1995/5/9,2.4,1,246.5357806,0,0,2.329060509,0.853417331,0.853417331,1.491164448,0.208475684,46.71263118,0.62593096,0.62593096,0.62593096,2.719541888,0.834406644,3.553948532,2.1936
1956,1995/5/10,2.1,2.5,245.8567174,0.4,0.162585142,2.1,0.841648355,1.079063213,0.857227951,0.10718564,45.74804001,0.59847793,0.59847793,0.59847793,2.420297048,0.70566357,3.125960618,1.5456
1957,1995/5/11,2.3,0.3,243.1707203,0,0,2.189624323,0.796372768,0.796372768,0.859466265,0.099039992,44.96431367,0.556329008,0.556329008,0.556329008,2.199521615,0.655369001,2.854890616,1.62
1958,1995/5/12,2.5,17.9,248.5603283,15.4,6.278903661,2.5,0.889295669,10.01039201,4.357181629,0.285218474,47.02253579,0.523679862,0.523679862,0.523679862,2.822639367,0.808898336,3.631537704,1.86
1959,1995/5/13,2.2,6.8,249.4609404,4.6,1.806254429,2.2,0.905642299,3.699387869,6.515883632,0.753841083,50.09096496,0.612490198,0.612490198,0.612490198,4.059944661,1.366331281,5.426275942,2.832
1960,1995/5/14,2.4,17.3,254.1094362,14.9,5.642415384,2.4,0.993919577,10.25150419,5.91818102,0.588190797,51.80900697,0.764162772,0.764162772,0.764162772,4.964301789,1.352353569,6.316655358,3.432
1961,1995/5/15,2.5,5.9,254.3575503,3.4,1.24693381,2.5,0.998819761,3.151885951,6.42130426,0.792037381,53.22931971,0.859896975,0.859896975,0.859896975,5.860888492,1.651934357,7.512822849,4.224
1962,1995/5/16,2.6,23.5,260.54439,20.9,7.314309151,2.6,1.127469435,14.71316028,7.404540652,0.652692348,54.6526897,0.945270681,0.945270681,0.945270681,6.926441345,1.59796303,8.524404375,4.56
1963,1995/5/17,1.8,6.5,260.9750443,4.7,1.567554447,1.8,1.136900146,4.269345699,9.115507322,1.105719062,56.34153654,1.036736465,1.036736465,1.036736465,8.463396947,2.142455527,10.60585247,8.4
1964,1995/5/18,2.4,1.1,258.6339635,0,0,2.354687531,1.08639327,1.08639327,2.58483096,0.480245851,53.80782701,1.153263074,1.153263074,1.153263074,6.271803563,1.633508925,7.905312488,6.912
1965,1995/5/19,2.6,0,255.1198148,0,0,2.500152249,1.013996501,1.013996501,0.949150055,0.144590724,51.14511764,0.981718716,0.981718716,0.981718716,4.593578141,1.12630944,5.719887581,5.568
1966,1995/5/20,2.5,23.4,261.2156571,20.9,7.238039289,2.5,1.142196934,14.80415764,6.36107027,0.404946588,52.77230307,0.821944738,0.821944738,0.821944738,5.555829575,1.226891325,6.7827209,4.68
1967,1995/5/21,2.1,5.3,261.1357011,3.2,1.06047854,2.1,1.140434593,3.279956053,8.770545544,1.064816378,55.13119541,0.917168542,0.917168542,0.917168542,7.328821741,1.98198492,9.310806661,8.256
1968,1995/5/22,2.1,0.4,258.4132941,0,0,2.040679321,1.081727675,1.081727675,2.083443402,0.415663819,52.74522462,1.068855302,1.068855302,1.068855302,5.538269498,1.484519121,7.022788619,6.504
1969,1995/5/23,2.1,7.5,259.1709881,5.4,1.855509549,2.1,1.097815533,4.642305984,2.380334408,0.212253644,51.34103774,0.915522442,0.915522442,0.915522442,4.70004373,1.127776086,5.827819816,5.304
1970,1995/5/24,2,19.9,263.8627358,17.9,5.893546039,2,1.20179827,13.20825223,7.562468695,0.610258334,53.60911402,0.833017705,0.833017705,0.833017705,6.127410119,1.443276039,7.570686158,5.568
1971,1995/5/25,2.1,1.3,261.9297433,0,0,2.07495823,1.158034272,1.158034272,7.126402377,0.955295372,54.72165029,0.969087937,0.969087937,0.969087937,6.982954046,1.924383308,8.907337354,8.88
1972,1995/5/26,2.4,0,258.5280724,0,0,2.31751851,1.084152399,1.084152399,1.013040192,0.256304802,51.81071811,1.041322219,1.041322219,1.041322219,4.965294588,1.297627021,6.262921608,7.08
1973,1995/5/27,2.1,0,255.4869961,0,0,2.019703045,1.021373298,1.021373298,0.950933198,0.107908649,49.73016529,0.859996382,0.859996382,0.859996382,3.8914824,0.967905031,4.859387431,6.072
1974,1995/5/28,2.5,0,252.1370538,0,0,2.394290118,0.955652155,0.955652155,0.893269612,0.101435211,48.14242391,0.74507097,0.74507097,0.74507097,3.22608197,0.846506181,4.072588151,5.064
1975,1995/5/29,2.6,0,248.7656145,0,0,2.478438724,0.893000605,0.893000605,0.835333377,0.094965172,46.87104029,0.665082954,0.665082954,0.665082954,2.771799946,0.760048126,3.531848072,4.224
1976,1995/5/30,3.2,1.5,246.3026223,0,0,3.113630672,0.849361546,0.849361546,0.786458792,0.089081134,45.82121156,0.605611422,0.605611422,0.605611422,2.44189894,0.694692556,3.136591496,3.672
1977,1995/5/31,3.8,0.2,242.1236985,0,0,3.599658244,0.779265505,0.779265505,0.736730523,0.083912261,44.92772001,0.559449605,0.559449605,0.559449605,2.189671685,0.643361866,2.833033551,2.904
1978,1995/6/1,3.5,6.6,242.652615,3.1,1.316786512,3.5,0.787870011,2.571083499,1.409283727,0.118083575,44.72371243,0.522189712,0.522189712,0.522189712,2.135481017,0.640273287,2.775754304,2.424
1979,1995/6/2,3.4,0,238.7341065,0,0,3.192604632,0.725903904,0.725903904,1.584947202,0.195473737,44.69471932,0.513937663,0.513937663,0.513937663,2.127877978,0.709411399,2.837289377,2.424
1980,1995/6/3,4.1,0,234.2518163,0,0,3.822387459,0.659902764,0.659902764,0.627236538,0.092904161,43.904889,0.512772508,0.512772508,0.512772508,1.929839357,0.605676669,2.535516026,2.0136
1981,1995/6/4,4.5,0,229.4962496,0,0,4.160313722,0.595252984,0.595252984,0.568369434,0.065349667,43.19009136,0.4817515,0.4817515,0.4817515,1.764918575,0.547101166,2.312019741,1.776
1982,1995/6/5,4.8,0,224.5661432,0,0,4.396390374,0.533715973,0.533715973,0.511414484,0.058937074,42.53212431,0.454854413,0.454854413,0.454854413,1.624235946,0.513791487,2.138027433,1.62
1983,1995/6/6,4.6,0,219.9136743,0,0,4.172025434,0.480443435,0.480443435,0.459296457,0.052928063,41.92016253,0.431060019,0.431060019,0.431060019,1.502318257,0.483988082,1.986306339,1.4616
1984,1995/6/7,4.8,0,215.1738358,0,0,4.309182999,0.430655551,0.430655551,0.412727956,0.047579823,41.34715381,0.409739974,0.409739974,0.409739974,1.395476655,0.457319797,1.852796452,1.3656
1985,1995/6/8,4.8,0.2,210.7001342,0,0,4.286148414,0.387553211,0.387553211,0.370560311,0.042706682,40.8072737,0.390469981,0.390469981,0.390469981,1.300910405,0.433176663,1.734087068,1.176
1986,1995/6/9,4.4,0,206.482392,0,0,3.867581842,0.350160357,0.350160357,0.334024016,0.038442919,40.29746459,0.372914711,0.372914711,0.372914711,1.216747829,0.41135763,1.628105458,1.152
1987,1995/6/10,4.1,0,202.5970687,0,0,3.566989475,0.318333783,0.318333783,0.302569678,0.034758473,39.81537924,0.356861758,0.356861758,0.356861758,1.141516786,0.391620231,1.533137018,1.032
1988,1995/6/11,3.8,0,199.0323716,0,0,3.273479001,0.291218148,0.291218148,0.275787047,0.03161357,39.3592611,0.342141678,0.342141678,0.342141678,1.074046865,0.373755248,1.447802113,0.888
1989,1995/6/12,4,6.5,200.2581346,2.5,1.526087224,4,0.300324136,1.274236912,0.650485669,0.051018821,39.27622656,0.328618691,0.328618691,0.328618691,1.0621389,0.379637512,1.441776412,0.816
1990,1995/6/13,3.2,0,197.2387719,0,0,2.741068209,0.278294563,0.278294563,0.753317757,0.093968908,39.29143193,0.326198629,0.326198629,0.326198629,1.06431102,0.420167537,1.484478557,1.2456
1991,1995/6/14,2.9,0,194.5151217,0,0,2.464096484,0.259553646,0.259553646,0.24306059,0.039164475,38.85736097,0.326640838,0.326640838,0.326640838,1.003772393,0.365805312,1.369577705,1.056
1992,1995/6/15,2.9,0,191.8282265,0,0,2.44482341,0.242071881,0.242071881,0.226691254,0.025792682,38.44874669,0.314184343,0.314184343,0.314184343,0.94948987,0.339977025,1.289466895,0.8616
1993,1995/6/16,2.8,0,189.2599038,0,0,2.342065254,0.226257438,0.226257438,0.211616423,0.024066252,38.0626269,0.302771951,0.302771951,0.302771951,0.900508171,0.326838203,1.227346374,0.7896
1994,1995/6/17,2.9,0,186.6424369,0,0,2.406462575,0.211004329,0.211004329,0.197605206,0.022477464,37.69644375,0.292262864,0.292262864,0.292262864,0.856051216,0.314740327,1.170791543,0.768
1995,1995/6/18,2.7,0.4,184.5485736,0,0,2.294457079,0.199406188,0.199406188,0.185321482,0.021025758,37.34873543,0.282539594,0.282539594,0.282539594,0.815569398,0.303565352,1.119134751,0.72
1996,1995/6/19,3.2,0,181.7489111,0,0,2.614959247,0.184703278,0.184703278,0.173656465,0.019754687,37.01740521,0.273522867,0.273522867,0.273522867,0.778509546,0.293277553,1.071787099,0.648
1997,1995/6/20,3.4,0.3,179.0671993,0,0,2.810263971,0.17144782,0.17144782,0.160995733,0.018352785,36.69925577,0.265123905,0.265123905,0.265123905,0.744269079,0.283476691,1.02774577,0.6216
1998,1995/6/21,3.6,2.9,178.3356697,0,0,3.463561761,0.167967767,0.167967767,0.15292807,0.017224737,36.39654346,0.257234007,0.257234007,0.257234007,0.712874393,0.274458744,0.987333137,0.6216
1999,1995/6/22,3.7,0,175.2229309,0,0,2.958951748,0.153787118,0.153787118,0.145568232,0.016526561,36.10800388,0.249884016,0.249884016,0.249884016,0.683991826,0.266410577,0.950402403,0.6
2000,1995/6/23,4,0.6,172.3907615,0,0,3.290435058,0.141734318,0.141734318,0.133646358,0.015281407,35.82778218,0.243018964,0.243018964,0.243018964,0.656887017,0.258300371,0.915187388,0.6
2001,1995/6/24,4,4.1,172.320303,0.1,0.070985952,4,0.141444436,0.170458484,0.138909761,0.014946082,35.57038596,0.236481799,0.236481799,0.236481799,0.632787787,0.251427881,0.884215668,0.5496
2002,1995/6/25,4.1,5.4,173.0968988,1.3,0.921261701,4.1,0.144665923,0.523404222,0.292861001,0.024454207,35.47022375,0.230588691,0.230588691,0.230588691,0.6236119,0.255042898,0.878654798,0.5496
2003,1995/6/26,3.8,23.6,186.4274089,19.8,13.54029907,3.8,0.209788921,6.469489853,2.820353931,0.178693865,37.6664126,0.228324088,0.228324088,0.228324088,0.852489172,0.407017953,1.259507124,0.5496
2004,1995/6/27,3.6,11.5,191.3339822,7.9,5.145534884,3.6,0.238961676,2.993426792,4.449153044,0.500520299,41.05391761,0.281752573,0.281752573,0.281752573,1.343400602,0.782272872,2.125673475,0.6696
2005,1995/6/28,3.4,0,188.2760273,0,0,2.837531221,0.220423609,0.220423609,1.598474349,0.279473019,41.59281227,0.380863282,0.380863282,0.380863282,1.440442971,0.6603363,2.100779272,0.9096
2006,1995/6/29,3.1,0,185.5074775,0,0,2.563897453,0.204652412,0.204652412,0.192150065,0.054401628,40.87171446,0.398650197,0.398650197,0.398650197,1.311898077,0.453051826,1.764949902,0.888
2007,1995/6/30,3.4,4.1,185.7657206,0.7,0.464327208,3.4,0.206084032,0.441756824,0.277866788,0.02585568,40.30638245,0.37497989,0.37497989,0.37497989,1.218178683,0.40083557,1.619014253,0.72
2008,1995/7/1,3.4,0.7,183.3561442,0,0,2.916543055,0.193033394,0.193033394,0.29931085,0.035919767,39.82053225,0.357138243,0.357138243,0.357138243,1.142299295,0.39305801,1.535357305,0.72
2009,1995/7/2,3.5,0,180.3307411,0,0,2.847808235,0.177594815,0.177594815,0.167630289,0.02189797,39.26930748,0.342296686,0.342296686,0.342296686,1.061151748,0.364194656,1.425346404,0.6216
2010,1995/7/3,4,0.4,177.268527,0,0,3.299221161,0.162992929,0.162992929,0.154066145,0.017621062,38.75891277,0.325997546,0.325997546,0.325997546,0.990458397,0.343618608,1.334077005,0.576
2011,1995/7/4,4,2.7,176.0717144,0,0,3.739257791,0.157554872,0.157554872,0.144545063,0.01635215,38.28625652,0.311407117,0.311407117,0.311407117,0.928608433,0.327759267,1.2563677,0.5016
2012,1995/7/5,3.9,8,178.7412574,4.1,2.839433202,3.9,0.16989017,1.430456968,0.644721225,0.043759738,38.29905586,0.298317101,0.298317101,0.298317101,0.930238988,0.342076839,1.272315828,0.528
2013,1995/7/6,4,3.8,178.4119803,0,0,3.960948951,0.168328125,0.168328125,0.788745891,0.100329192,38.43832882,0.298666299,0.298666299,0.298666299,0.948139222,0.398995492,1.347134714,0.6
2014,1995/7/7,4.1,2.2,176.7277751,0,0,3.723687715,0.160517541,0.160517541,0.148409357,0.031547213,37.99684253,0.302484917,0.302484917,0.302484917,0.892380569,0.334032131,1.2264127,0.648
2015,1995/7/8,4.3,0,173.1662822,0,0,3.416536305,0.144956578,0.144956578,0.138317668,0.015802316,37.58299804,0.290498748,0.290498748,0.290498748,0.842660902,0.306301063,1.148961965,0.6216
2016,1995/7/9,4.5,0,169.5072679,0,0,3.52876107,0.130253204,0.130253204,0.124651634,0.014356453,37.18963236,0.279574758,0.279574758,0.279574758,0.79759208,0.293931211,1.091523291,0.5496
2017,1995/7/10,4.9,0,165.6035168,0,0,3.787841289,0.115909833,0.115909833,0.111560835,0.012883903,36.81417204,0.269466375,0.269466375,0.269466375,0.756487531,0.282350278,1.038837809,0.5016
2018,1995/7/11,4.8,0,161.8451623,0,0,3.655029782,0.10332476,0.10332476,0.099346502,0.011483914,36.45475877,0.260064225,0.260064225,0.260064225,0.718823991,0.271548139,0.99037213,0.4296
2019,1995/7/12,4.8,0,158.1533731,0,0,3.599736414,0.092052787,0.092052787,0.08853874,0.010233491,36.11035962,0.251285705,0.251285705,0.251285705,0.684223597,0.261519196,0.945742793,0.408
2020,1995/7/13,4.6,0,154.6734463,0,0,3.39757559,0.082351141,0.082351141,0.079014399,0.009125275,35.78008429,0.24307446,0.24307446,0.24307446,0.652364192,0.252199735,0.904563927,0.36
2021,1995/7/14,4.2,0,151.541811,0,0,3.057297914,0.074337463,0.074337463,0.070949832,0.00817364,35.46342292,0.235381725,0.235381725,0.235381725,0.622992926,0.243555364,0.86654829,0.36
2022,1995/7/15,4.1,0,148.5315241,0,0,2.943051578,0.067235319,0.067235319,0.064097668,0.007372372,35.15981378,0.228170904,0.228170904,0.228170904,0.595877708,0.235543275,0.831420983,0.3
2023,1995/7/16,4.8,0,145.0782969,0,0,3.393458695,0.059768502,0.059768502,0.057561656,0.006643402,34.86802905,0.221406805,0.221406805,0.221406805,0.570753191,0.228050207,0.798803397,0.3
2024,1995/7/17,4.8,0.2,141.8255834,0,0,3.39935607,0.053357346,0.053357346,0.051258612,0.005924193,34.58693973,0.215042292,0.215042292,0.215042292,0.547390221,0.220966484,0.768356705,0.2688
2025,1995/7/18,4.9,0,138.4270888,0,0,3.351235164,0.047259484,0.047259484,0.045612354,0.005277503,34.31596161,0.2090357,0.2090357,0.2090357,0.525626179,0.214313203,0.739939382,0.2688
2026,1995/7/19,4.9,8.9,141.6084898,4,3.234350962,4.9,0.052949918,0.818598956,0.347288685,0.021728715,34.33914987,0.203359558,0.203359558,0.203359558,0.527459977,0.225088273,0.75254825,0.2496
2027,1995/7/20,4.8,0,138.2816899,0,0,3.279788269,0.047011638,0.047011638,0.431885967,0.055826273,34.43942538,0.20384092,0.20384092,0.20384092,0.535451385,0.259667193,0.795118578,0.2496
2028,1995/7/21,4.9,0,134.9499021,0,0,3.290176653,0.041611229,0.041611229,0.040176779,0.013682905,34.1712341,0.205931897,0.205931897,0.205931897,0.514299948,0.219614803,0.733914751,0.22056
2029,1995/7/22,5.1,14.8,142.7678372,9.7,7.873090059,5.1,0.055154912,1.882064854,0.764610767,0.044622643,34.58868555,0.20037351,0.20037351,0.20037351,0.54753283,0.244996153,0.792528983,0.2496
2030,1995/7/23,4.2,1.5,140.8537167,0,0,3.362567795,0.051552745,0.051552745,0.970625541,0.126320186,35.17148241,0.209072632,0.209072632,0.209072632,0.596901311,0.335392818,0.932294129,0.2496
2031,1995/7/24,4.3,0,137.8779993,0,0,2.929388375,0.046328962,0.046328962,0.04433356,0.026630096,34.8668284,0.221664089,0.221664089,0.221664089,0.570651661,0.248294185,0.818945846,0.2496
2032,1995/7/25,4.9,0,134.5538484,0,0,3.283147141,0.041003826,0.041003826,0.039592111,0.004577621,34.57501956,0.215016376,0.215016376,0.215016376,0.546417333,0.219593998,0.766011331,0.348
2033,1995/7/26,5.2,0,131.0976088,0,0,3.420241035,0.035998541,0.035998541,0.034925861,0.004053324,34.29477385,0.208783658,0.208783658,0.208783658,0.523955222,0.212836982,0.736792204,0.3
2034,1995/7/27,5,0,127.8391108,0,0,3.226758415,0.031739581,0.031739581,0.030715977,0.003565405,34.0253233,0.202920435,0.202920435,0.202920435,0.503086965,0.20648584,0.709572805,0.2496
2035,1995/7/28,4.5,0,124.9585206,0,0,2.852270528,0.028319682,0.028319682,0.027214425,0.003149123,33.76625491,0.197394885,0.197394885,0.197394885,0.483677698,0.200544008,0.684221706,0.2364
2036,1995/7/29,4.5,0,122.1299426,0,0,2.80332293,0.025255049,0.025255049,0.024276881,0.002805035,33.5171145,0.192184392,0.192184392,0.192184392,0.465601689,0.194989428,0.660591116,0.2064
2037,1995/7/30,4.8,0,119.171111,0,0,2.93649224,0.022339395,0.022339395,0.021577573,0.002497652,33.27722974,0.187266961,0.187266961,0.187266961,0.448729285,0.189764613,0.638493899,0.2064
2038,1995/7/31,5.3,0,115.9732959,0,0,3.17831723,0.019497794,0.019497794,0.018982743,0.002205955,33.04589021,0.182617781,0.182617781,0.182617781,0.432940058,0.184823736,0.617763794,0.192
2039,1995/8/1,3.7,1.3,114.5377896,0,0,2.717186096,0.018320216,0.018320216,0.017082755,0.001957447,32.82302001,0.178212875,0.178212875,0.178212875,0.41816583,0.180170322,0.598336153,0.14856
2040,1995/8/2,3.1,1.9,113.8166291,0,0,2.60341002,0.017750512,0.017750512,0.016263105,0.001833406,32.60895498,0.174041519,0.174041519,0.174041519,0.404369657,0.175874924,0.580244582,0.13536
2041,1995/8/3,2.7,0,112.22999,0,0,1.570092156,0.016546938,0.016546938,0.01549993,0.001755352,32.40309725,0.170101078,0.170101078,0.170101078,0.391458732,0.171856431,0.563315163,0.13536
2042,1995/8/4,2.9,0,110.5474966,0,0,1.667150421,0.015342927,0.015342927,0.014416541,0.001642461,32.20455559,0.166372222,0.166372222,0.166372222,0.379330427,0.168014684,0.54734511,0.13536
2043,1995/8/5,3.2,0,108.7167779,0,0,1.816605221,0.014113566,0.014113566,0.013322915,0.001521509,32.01279803,0.162831555,0.162831555,0.162831555,0.367912032,0.164353064,0.532265096,0.13536
2044,1995/8/6,3.1,0,106.9668292,0,0,1.736935284,0.013013396,0.013013396,0.012267534,0.001401708,31.8273868,0.159463284,0.159463284,0.159463284,0.35714204,0.160864992,0.518007032,0.13536
2045,1995/8/7,3,0,105.2952488,0,0,1.659552776,0.012027652,0.012027652,0.01132259,0.001292679,31.6479937,0.1562541,0.1562541,0.1562541,0.34696979,0.157546778,0.504516568,0.13536
2046,1995/8/8,3.8,0.4,103.4286639,0,0,2.2555864,0.010998488,0.010998488,0.010418265,0.001191802,31.47425864,0.153193248,0.153193248,0.153193248,0.337346579,0.15438505,0.491731629,0.1224
2047,1995/8/9,3.8,1.5,102.1782015,0,0,2.740112963,0.010349377,0.010349377,0.009642176,0.001097739,31.30593737,0.150269993,0.150269993,0.150269993,0.328233435,0.151367732,0.479601167,0.1092
2048,1995/8/10,3.7,3.5,102.0606557,0,0,3.607255862,0.010289972,0.010289972,0.009290968,0.00104129,31.14309417,0.147476043,0.147476043,0.147476043,0.319610216,0.148517332,0.468127548,0.08496
2049,1995/8/11,3.1,11.1,109.174738,8,7.128495753,3.1,0.014413422,0.885917669,0.355220257,0.020249663,31.31443437,0.144808528,0.144808528,0.144808528,0.328688576,0.165058191,0.493746767,0.096
2050,1995/8/12,3.3,0,107.3070725,0,0,1.854443754,0.013221736,0.013221736,0.452524934,0.05910882,31.57185067,0.147616187,0.147616187,0.147616187,0.342724828,0.206725007,0.549449835,0.1092
2051,1995/8/13,3.2,0,105.5209499,0,0,1.773965467,0.012157143,0.012157143,0.011478943,0.011591583,31.40183632,0.151907117,0.151907117,0.151907117,0.333400404,0.163498701,0.496899105,0.1224
2052,1995/8/14,3.1,0,103.8138946,0,0,1.695850445,0.011204889,0.011204889,0.010565194,0.001207369,31.23690967,0.149063269,0.149063269,0.149063269,0.324555116,0.150270638,0.474825754,0.12
2053,1995/8/15,3.6,8.1,107.8085362,4.5,4.008175245,3.6,0.013533652,0.505358407,0.205323766,0.011978355,31.26265163,0.146341061,0.146341061,0.146341061,0.325922865,0.158319415,0.48424228,0.12
2054,1995/8/16,3.5,3.4,107.739043,0,0,3.456003102,0.013490078,0.013490078,0.260486063,0.033911218,31.33984832,0.146763588,0.146763588,0.146763588,0.330052964,0.180674806,0.51072777,0.12
2055,1995/8/17,3.3,0.1,105.9469516,0,0,1.879686774,0.01240459,0.01240459,0.011712195,0.00712639,31.17814597,0.148035917,0.148035917,0.148035917,0.321450466,0.155162307,0.476612773,0.12
2056,1995/8/18,3.6,0,103.9619619,0,0,1.97370472,0.011285041,0.011285041,0.010721798,0.001228688,31.02098099,0.145379772,0.145379772,0.145379772,0.313266546,0.14660846,0.459875006,0.12
2057,1995/8/19,3.7,0.4,102.168681,0,0,2.182936368,0.010344555,0.010344555,0.009784952,0.001121065,30.86812516,0.142830952,0.142830952,0.142830952,0.305471732,0.143952017,0.449423748,0.1632
2058,1995/8/20,3.4,5.6,104.1288401,2.2,1.97153511,3.4,0.011375925,0.239840816,0.099983752,0.006082975,30.80613544,0.140382789,0.140382789,0.140382789,0.302356266,0.146465764,0.44882203,0.17616
2059,1995/8/21,3.1,3.5,104.4748028,0.4,0.357528844,3.1,0.011566207,0.054037363,0.142446043,0.017198983,30.78660015,0.139398549,0.139398549,0.139398549,0.301379881,0.156597532,0.457977414,0.17616
2060,1995/8/22,3.2,11.3,111.6350934,8.1,7.17640347,3.2,0.016112887,0.939709417,0.398561419,0.027035584,31.01147394,0.139089403,0.139089403,0.139089403,0.31277703,0.166124987,0.478902017,0.17616
2061,1995/8/23,3,4.6,113.0209066,1.6,1.402951729,3,0.017138449,0.21418672,0.559085447,0.067599972,31.38096687,0.142677803,0.142677803,0.142677803,0.332270325,0.210277775,0.5425481,0.192
